frameno;frametime;recarea;cir_pos;color
618;0.0130767822266;"177600";"[(693, 326), (438, 313)]";"[0, 0]"
619;0.0117020606995;"177600";"[(695, 323), (442, 311)]";"[0, 0]"
620;0.014219045639;"177600";"[(446, 309)]";"[0]"
621;0.0144290924072;"177600";"[(446, 310)]";"[0]"
622;0.016804933548;"177600";"[(450, 309), (703, 321)]";"[0, 0]"
623;0.0167579650879;"177600";"[(452, 303)]";"[0]"
624;0.0103721618652;"177600";"[(701, 309)]";"[0]"
625;0.0146288871765;"177600";"[(699, 303), (449, 292)]";"[0, 0]"
626;0.01478099823;"177600";"[(447, 285)]";"[0]"
627;0.0136048793793;"177600";"[(702, 291), (450, 281)]";"[0, 0]"
628;0.015527009964;"177600";"[(452, 280)]";"[0]"
629;0.0163791179657;"177600";"[(449, 278)]";"[0]"
630;0.0169291496277;"177600";"[(453, 276)]";"[0]"
